grid_idx,격자100m,위도,경도
3232,다바851000,36.19748131,127.3348209
3233,다바851001,36.19838287,127.334819
3234,다바851002,36.19928443,127.3348171
3235,다바851003,36.20018599,127.3348152
3236,다바851004,36.20108755,127.3348133
3237,다바851005,36.20198911,127.3348114
3238,다바851006,36.20289067,127.3348095
3239,다바851007,36.20379223,127.3348077
3240,다바851008,36.20469379,127.3348058
3241,다바851009,36.20559535,127.3348039
3242,다바851010,36.20649691,127.334802
3243,다바851011,36.20739847,127.3348001
3244,다바851012,36.20830003,127.3347982
3245,다바851013,36.20920159,127.3347963
3246,다바851014,36.21010314,127.3347944
3247,다바851015,36.2110047,127.3347925
3248,다바851016,36.21190626,127.3347906
3249,다바851017,36.21280782,127.3347887
3250,다바851018,36.21370938,127.3347868
3251,다바851019,36.21461094,127.3347849
3252,다바851020,36.2155125,127.334783
3253,다바851021,36.21641405,127.3347811
3254,다바851022,36.21731561,127.3347792
3255,다바851023,36.21821717,127.3347773
3256,다바851024,36.21911873,127.3347754
3257,다바851025,36.22002029,127.3347735
3258,다바851026,36.22092184,127.3347716
3259,다바851027,36.2218234,127.3347697
3260,다바851028,36.22272496,127.3347679
3261,다바851029,36.22362651,127.334766
3262,다바851030,36.22452807,127.3347641
3263,다바851031,36.22542963,127.3347622
3264,다바851032,36.22633118,127.3347603
3265,다바851033,36.22723274,127.3347584
3266,다바851034,36.2281343,127.3347565
3267,다바851035,36.22903585,127.3347546
3268,다바851036,36.22993741,127.3347527
3269,다바851037,36.23083897,127.3347508
3270,다바851038,36.23174052,127.3347489
3271,다바851039,36.23264208,127.334747
3272,다바851040,36.23354363,127.3347451
3273,다바851041,36.23444519,127.3347432
3274,다바851042,36.23534674,127.3347413
3275,다바851043,36.2362483,127.3347394
3276,다바851044,36.23714985,127.3347375
3277,다바851045,36.23805141,127.3347356
3278,다바851046,36.23895296,127.3347337
3279,다바851047,36.23985452,127.3347318
3280,다바851048,36.24075607,127.3347299
3281,다바851049,36.24165763,127.334728
3282,다바851050,36.24255918,127.3347261
3283,다바851051,36.24346073,127.3347242
3284,다바851052,36.24436229,127.3347223
3285,다바851053,36.24526384,127.3347204
3286,다바851054,36.24616539,127.3347185
3287,다바851055,36.24706695,127.3347166
3288,다바851056,36.2479685,127.3347147
3289,다바851057,36.24887005,127.3347128
3290,다바851058,36.24977161,127.3347109
3291,다바851059,36.25067316,127.334709
3292,다바851060,36.25157471,127.3347071
3293,다바851061,36.25247627,127.3347052
3294,다바851062,36.25337782,127.3347033
3295,다바851063,36.25427937,127.3347014
3296,다바851064,36.25518092,127.3346995
3297,다바851065,36.25608248,127.3346976
3298,다바851066,36.25698403,127.3346957
3299,다바851067,36.25788558,127.3346938
3300,다바851068,36.25878713,127.3346919
3301,다바851069,36.25968868,127.33469
3302,다바851070,36.26059023,127.3346881
3303,다바851071,36.26149179,127.3346862
3304,다바851072,36.26239334,127.3346843
3305,다바851073,36.26329489,127.3346824
3306,다바851074,36.26419644,127.3346805
3307,다바851075,36.26509799,127.3346786
3308,다바851076,36.26599954,127.3346767
3309,다바851077,36.26690109,127.3346748
3310,다바851078,36.26780264,127.3346729
3311,다바851079,36.26870419,127.334671
3312,다바851080,36.26960574,127.3346691
3313,다바851081,36.27050729,127.3346672
3314,다바851082,36.27140884,127.3346653
3315,다바851083,36.27231039,127.3346634
3316,다바851084,36.27321194,127.3346615
3317,다바851085,36.27411349,127.3346596
3318,다바851086,36.27501504,127.3346577
3319,다바851087,36.27591659,127.3346558
3320,다바851088,36.27681814,127.3346539
3321,다바851089,36.27771968,127.334652
3322,다바851090,36.27862123,127.3346501
3323,다바851091,36.27952278,127.3346482
3324,다바851092,36.28042433,127.3346463
3325,다바851093,36.28132588,127.3346444
3326,다바851094,36.28222743,127.3346425
3327,다바851095,36.28312897,127.3346406
3328,다바851096,36.28403052,127.3346387
3329,다바851097,36.28493207,127.3346368
3330,다바851098,36.28583362,127.3346349
3331,다바851099,36.28673517,127.334633
3332,다바851100,36.28763671,127.3346311
3333,다바851101,36.28853826,127.3346292
3334,다바851102,36.28943981,127.3346273
3335,다바851103,36.29034135,127.3346254
3336,다바851104,36.2912429,127.3346235
3337,다바851105,36.29214445,127.3346216
3338,다바851106,36.29304599,127.3346197
3339,다바851107,36.29394754,127.3346178
3340,다바851108,36.29484909,127.3346159
3341,다바851109,36.29575063,127.334614
3342,다바851110,36.29665218,127.3346121
3343,다바851111,36.29755372,127.3346102
3344,다바851112,36.29845527,127.3346083
3345,다바851113,36.29935682,127.3346064
3346,다바851114,36.30025836,127.3346045
3347,다바851115,36.30115991,127.3346026
3348,다바851116,36.30206145,127.3346007
3349,다바851117,36.302963,127.3345988
3350,다바851118,36.30386454,127.3345969
3351,다바851119,36.30476609,127.334595
3352,다바851120,36.30566763,127.334593
3353,다바851121,36.30656918,127.3345911
3354,다바851122,36.30747072,127.3345892
3355,다바851123,36.30837226,127.3345873
3356,다바851124,36.30927381,127.3345854
3357,다바851125,36.31017535,127.3345835
3358,다바852000,36.19748284,127.3359332
3359,다바852001,36.1983844,127.3359313
3360,다바852002,36.19928596,127.3359295
3361,다바852003,36.20018752,127.3359276
3362,다바852004,36.20108908,127.3359257
3363,다바852005,36.20199064,127.3359238
3364,다바852006,36.2028922,127.3359219
3365,다바852007,36.20379376,127.3359201
3366,다바852008,36.20469532,127.3359182
3367,다바852009,36.20559688,127.3359163
3368,다바852010,36.20649844,127.3359144
3369,다바852011,36.2074,127.3359125
3370,다바852012,36.20830156,127.3359106
3371,다바852013,36.20920312,127.3359088
3372,다바852014,36.21010468,127.3359069
3373,다바852015,36.21100623,127.335905
3374,다바852016,36.21190779,127.3359031
3375,다바852017,36.21280935,127.3359012
3376,다바852018,36.21371091,127.3358994
3377,다바852019,36.21461247,127.3358975
3378,다바852020,36.21551403,127.3358956
3379,다바852021,36.21641558,127.3358937
3380,다바852022,36.21731714,127.3358918
3381,다바852023,36.2182187,127.3358899
3382,다바852024,36.21912026,127.3358881
3383,다바852025,36.22002182,127.3358862
3384,다바852026,36.22092337,127.3358843
3385,다바852027,36.22182493,127.3358824
3386,다바852028,36.22272649,127.3358805
3387,다바852029,36.22362805,127.3358786
3388,다바852030,36.2245296,127.3358768
3389,다바852031,36.22543116,127.3358749
3390,다바852032,36.22633272,127.335873
3391,다바852033,36.22723427,127.3358711
3392,다바852034,36.22813583,127.3358692
3393,다바852035,36.22903738,127.3358673
3394,다바852036,36.22993894,127.3358655
3395,다바852037,36.2308405,127.3358636
3396,다바852038,36.23174205,127.3358617
3397,다바852039,36.23264361,127.3358598
3398,다바852040,36.23354516,127.3358579
3399,다바852041,36.23444672,127.335856
3400,다바852042,36.23534827,127.3358541
3401,다바852043,36.23624983,127.3358523
3402,다바852044,36.23715138,127.3358504
3403,다바852045,36.23805294,127.3358485
3404,다바852046,36.23895449,127.3358466
3405,다바852047,36.23985605,127.3358447
3406,다바852048,36.2407576,127.3358428
3407,다바852049,36.24165916,127.335841
3408,다바852050,36.24256071,127.3358391
3409,다바852051,36.24346227,127.3358372
3410,다바852052,36.24436382,127.3358353
3411,다바852053,36.24526537,127.3358334
3412,다바852054,36.24616693,127.3358315
3413,다바852055,36.24706848,127.3358296
3414,다바852056,36.24797003,127.3358278
3415,다바852057,36.24887159,127.3358259
3416,다바852058,36.24977314,127.335824
3417,다바852059,36.25067469,127.3358221
3418,다바852060,36.25157625,127.3358202
3419,다바852061,36.2524778,127.3358183
3420,다바852062,36.25337935,127.3358164
3421,다바852063,36.2542809,127.3358146
3422,다바852064,36.25518246,127.3358127
3423,다바852065,36.25608401,127.3358108
3424,다바852066,36.25698556,127.3358089
3425,다바852067,36.25788711,127.335807
3426,다바852068,36.25878866,127.3358051
3427,다바852069,36.25969022,127.3358032
3428,다바852070,36.26059177,127.3358013
3429,다바852071,36.26149332,127.3357995
3430,다바852072,36.26239487,127.3357976
3431,다바852073,36.26329642,127.3357957
3432,다바852074,36.26419797,127.3357938
3433,다바852075,36.26509952,127.3357919
3434,다바852076,36.26600107,127.33579
3435,다바852077,36.26690262,127.3357881
3436,다바852078,36.26780417,127.3357862
3437,다바852079,36.26870572,127.3357844
3438,다바852080,36.26960727,127.3357825
3439,다바852081,36.27050882,127.3357806
3440,다바852082,36.27141037,127.3357787
3441,다바852083,36.27231192,127.3357768
3442,다바852084,36.27321347,127.3357749
3443,다바852085,36.27411502,127.335773
3444,다바852086,36.27501657,127.3357711
3445,다바852087,36.27591812,127.3357693
3446,다바852088,36.27681967,127.3357674
3447,다바852089,36.27772122,127.3357655
3448,다바852090,36.27862277,127.3357636
3449,다바852091,36.27952432,127.3357617
3450,다바852092,36.28042586,127.3357598
3451,다바852093,36.28132741,127.3357579
3452,다바852094,36.28222896,127.335756
3453,다바852095,36.28313051,127.3357541
3454,다바852096,36.28403206,127.3357523
3455,다바852097,36.28493361,127.3357504
3456,다바852098,36.28583515,127.3357485
3457,다바852099,36.2867367,127.3357466
3458,다바852100,36.28763825,127.3357447
3459,다바852101,36.28853979,127.3357428
3460,다바852102,36.28944134,127.3357409
3461,다바852103,36.29034289,127.335739
3462,다바852104,36.29124444,127.3357371
3463,다바852105,36.29214598,127.3357353
3464,다바852106,36.29304753,127.3357334
3465,다바852107,36.29394908,127.3357315
3466,다바852108,36.29485062,127.3357296
3467,다바852109,36.29575217,127.3357277
3468,다바852110,36.29665371,127.3357258
3469,다바852111,36.29755526,127.3357239
3470,다바852112,36.29845681,127.335722
3471,다바852113,36.29935835,127.3357201
3472,다바852114,36.3002599,127.3357182
3473,다바852115,36.30116144,127.3357163
3474,다바852116,36.30206299,127.3357145
3475,다바852117,36.30296453,127.3357126
3476,다바852118,36.30386608,127.3357107
3477,다바852119,36.30476762,127.3357088
3478,다바852120,36.30566917,127.3357069
3479,다바852121,36.30657071,127.335705
3480,다바852122,36.30747226,127.3357031
3481,다바852123,36.3083738,127.3357012
3482,다바852124,36.30927534,127.3356993
3483,다바852125,36.31017689,127.3356974
3484,다바853000,36.19748435,127.3370455
3485,다바853001,36.19838592,127.3370437
3486,다바853002,36.19928748,127.3370418
3487,다바853003,36.20018904,127.3370399
3488,다바853004,36.2010906,127.3370381
3489,다바853005,36.20199216,127.3370362
3490,다바853006,36.20289372,127.3370343
3491,다바853007,36.20379528,127.3370325
3492,다바853008,36.20469684,127.3370306
3493,다바853009,36.2055984,127.3370287
3494,다바853010,36.20649996,127.3370268
3495,다바853011,36.20740152,127.337025
3496,다바853012,36.20830308,127.3370231
3497,다바853013,36.20920464,127.3370212
3498,다바853014,36.2101062,127.3370194
3499,다바853015,36.21100775,127.3370175
3500,다바853016,36.21190931,127.3370156
3501,다바853017,36.21281087,127.3370138
3502,다바853018,36.21371243,127.3370119
3503,다바853019,36.21461399,127.33701
3504,다바853020,36.21551555,127.3370082
3505,다바853021,36.21641711,127.3370063
3506,다바853022,36.21731866,127.3370044
3507,다바853023,36.21822022,127.3370025
3508,다바853024,36.21912178,127.3370007
3509,다바853025,36.22002334,127.3369988
3510,다바853026,36.22092489,127.3369969
3511,다바853027,36.22182645,127.3369951
3512,다바853028,36.22272801,127.3369932
3513,다바853029,36.22362957,127.3369913
3514,다바853030,36.22453112,127.3369894
3515,다바853031,36.22543268,127.3369876
3516,다바853032,36.22633424,127.3369857
3517,다바853033,36.22723579,127.3369838
3518,다바853034,36.22813735,127.336982
3519,다바853035,36.22903891,127.3369801
3520,다바853036,36.22994046,127.3369782
3521,다바853037,36.23084202,127.3369764
3522,다바853038,36.23174357,127.3369745
3523,다바853039,36.23264513,127.3369726
3524,다바853040,36.23354669,127.3369707
3525,다바853041,36.23444824,127.3369689
3526,다바853042,36.2353498,127.336967
3527,다바853043,36.23625135,127.3369651
3528,다바853044,36.23715291,127.3369633
3529,다바853045,36.23805446,127.3369614
3530,다바853046,36.23895602,127.3369595
3531,다바853047,36.23985757,127.3369576
3532,다바853048,36.24075913,127.3369558
3533,다바853049,36.24166068,127.3369539
3534,다바853050,36.24256223,127.336952
3535,다바853051,36.24346379,127.3369501
3536,다바853052,36.24436534,127.3369483
3537,다바853053,36.2452669,127.3369464
3538,다바853054,36.24616845,127.3369445
3539,다바853055,36.24707,127.3369427
3540,다바853056,36.24797156,127.3369408
3541,다바853057,36.24887311,127.3369389
3542,다바853058,36.24977466,127.336937
3543,다바853059,36.25067622,127.3369352
3544,다바853060,36.25157777,127.3369333
3545,다바853061,36.25247932,127.3369314
3546,다바853062,36.25338087,127.3369295
3547,다바853063,36.25428243,127.3369277
3548,다바853064,36.25518398,127.3369258
3549,다바853065,36.25608553,127.3369239
3550,다바853066,36.25698708,127.336922
3551,다바853067,36.25788864,127.3369202
3552,다바853068,36.25879019,127.3369183
3553,다바853069,36.25969174,127.3369164
3554,다바853070,36.26059329,127.3369146
3555,다바853071,36.26149484,127.3369127
3556,다바853072,36.26239639,127.3369108
3557,다바853073,36.26329794,127.3369089
3558,다바853074,36.26419949,127.3369071
3559,다바853075,36.26510105,127.3369052
3560,다바853076,36.2660026,127.3369033
3561,다바853077,36.26690415,127.3369014
3562,다바853078,36.2678057,127.3368996
3563,다바853079,36.26870725,127.3368977
3564,다바853080,36.2696088,127.3368958
3565,다바853081,36.27051035,127.3368939
3566,다바853082,36.2714119,127.3368921
3567,다바853083,36.27231345,127.3368902
3568,다바853084,36.273215,127.3368883
3569,다바853085,36.27411655,127.3368864
3570,다바853086,36.2750181,127.3368846
3571,다바853087,36.27591964,127.3368827
3572,다바853088,36.27682119,127.3368808
3573,다바853089,36.27772274,127.3368789
3574,다바853090,36.27862429,127.3368771
3575,다바853091,36.27952584,127.3368752
3576,다바853092,36.28042739,127.3368733
3577,다바853093,36.28132894,127.3368714
3578,다바853094,36.28223049,127.3368695
3579,다바853095,36.28313203,127.3368677
3580,다바853096,36.28403358,127.3368658
3581,다바853097,36.28493513,127.3368639
3582,다바853098,36.28583668,127.336862
3583,다바853099,36.28673822,127.3368602
3584,다바853100,36.28763977,127.3368583
3585,다바853101,36.28854132,127.3368564
3586,다바853102,36.28944287,127.3368545
3587,다바853103,36.29034441,127.3368527
3588,다바853104,36.29124596,127.3368508
3589,다바853105,36.29214751,127.3368489
3590,다바853106,36.29304905,127.336847
3591,다바853107,36.2939506,127.3368452
3592,다바853108,36.29485215,127.3368433
3593,다바853109,36.29575369,127.3368414
3594,다바853110,36.29665524,127.3368395
3595,다바853111,36.29755678,127.3368376
3596,다바853112,36.29845833,127.3368358
3597,다바853113,36.29935988,127.3368339
3598,다바853114,36.30026142,127.336832
3599,다바853115,36.30116297,127.3368301
3600,다바853116,36.30206451,127.3368283
3601,다바853117,36.30296606,127.3368264
3602,다바853118,36.3038676,127.3368245
3603,다바853119,36.30476915,127.3368226
3604,다바853120,36.30567069,127.3368207
3605,다바853121,36.30657224,127.3368189
3606,다바853122,36.30747378,127.336817
